"lon","lat"
8.881416,50.12476
8.476869,49.988651
13.686893,57.91554
11.46378,48.646706
6.24238,51.334686
12.263872,57.98046
7.365808,58.033162
9.792911,48.154316
16.459741,59.388607
11.886822,58.408793
22.175515,65.747703
6.1,49.57
9.15453,47.667931
11.101756,53.166451
6.213026,50.893127
8.984332,50.075935
11.734793,47.747692
